Transaction_ID,Date,Entity_ID,Item_ID,Customer_ID,Employee_ID,Channel_ID,Units_Sold,Revenue
108412,2025-07-11,113,2018,10360,547,3,38,59297.95
108413,2025-07-11,135,2012,10524,520,3,1,787.52
108414,2025-07-11,115,2026,10484,512,2,78,116677.14
108415,2025-07-11,122,2026,10190,511,1,53,81397.23
108416,2025-07-11,104,2032,10296,535,1,13,9385.14
108417,2025-07-11,117,2024,10093,549,3,2,2162.98
108418,2025-07-11,105,2032,10130,507,3,6,4651.29
108419,2025-07-11,121,2018,10861,523,3,25,41651.96
108420,2025-07-11,124,2026,10990,550,2,56,89815.73
108421,2025-07-11,131,2015,10484,517,2,6,804.59
108422,2025-07-11,140,2018,10876,548,3,19,31632.25
108423,2025-07-11,130,2032,10409,502,1,6,4274.45
108424,2025-07-11,107,2015,10341,505,2,5,698.89
108425,2025-07-11,107,2031,10214,521,1,3,1770.34
108426,2025-07-11,127,2018,10330,513,2,24,38066.88
108427,2025-07-12,124,2002,10895,511,3,10,12392.19
108428,2025-07-12,119,2007,10799,524,3,17,8188.16
108429,2025-07-12,134,2027,10175,533,1,14,26065.3
108430,2025-07-12,122,2018,10444,527,3,39,61461.51
108431,2025-07-12,127,2026,10201,535,1,40,61032.07
108432,2025-07-12,106,2027,10617,518,3,25,45594.68
108433,2025-07-12,110,2018,10743,521,3,57,95845.38
108434,2025-07-12,131,2025,10098,504,1,6,2448.98
108435,2025-07-12,125,2018,10103,541,3,42,71175.29
108436,2025-07-12,102,2038,10553,532,2,3,4445.93
108437,2025-07-13,110,2018,10946,543,3,74,117459.66
108438,2025-07-13,110,2013,10151,549,1,3,4515.32
108439,2025-07-13,126,2018,10268,511,3,45,75418.94
108440,2025-07-13,105,2027,10839,503,2,31,53349.42
108441,2025-07-13,122,2027,10352,521,3,42,72171.65
108442,2025-07-13,104,2038,10467,543,3,14,21164.73
108443,2025-07-13,134,2036,10278,514,2,9,3748.8
108444,2025-07-13,107,2018,10568,506,3,46,77359.71
108445,2025-07-13,117,2023,10016,529,3,1,1354.24
108446,2025-07-13,111,2027,10954,531,1,18,32732.93
108447,2025-07-13,108,2036,10456,547,1,12,5473.71
108448,2025-07-13,128,2018,10734,528,1,59,99451.82
108449,2025-07-13,133,2020,10179,543,1,13,11303.5
108450,2025-07-13,125,2036,10134,550,2,11,4976.68
108451,2025-07-13,121,2018,10258,536,1,23,38023.09
108452,2025-07-14,112,2025,10062,528,1,6,2414.93
108453,2025-07-14,126,2036,10482,519,3,9,4071.98
108454,2025-07-14,129,2031,10477,503,2,3,1654.2
108455,2025-07-14,138,2017,11000,512,2,1,1964.13
108456,2025-07-14,135,2018,10635,536,1,25,41138.58
108457,2025-07-14,137,2018,10042,524,3,41,65073.8
108458,2025-07-14,129,2036,10373,512,2,13,5400.33
108459,2025-07-14,124,2040,10373,524,2,2,551.17
108460,2025-07-14,115,2027,10299,501,1,14,24920.74
108461,2025-07-14,106,2026,10052,528,1,84,135877.87
108462,2025-07-14,132,2002,10379,516,1,8,10016.31
108463,2025-07-14,134,2027,10954,521,3,42,76023.55
108464,2025-07-14,136,2018,10916,530,1,67,105138.28
108465,2025-07-14,120,2026,10312,534,2,51,81411.2
108466,2025-07-15,112,2026,10579,526,2,28,44117.2
108467,2025-07-15,135,2025,10059,535,1,4,1561.7
108468,2025-07-15,138,2038,10304,531,2,4,6038.05
108469,2025-07-15,117,2002,10035,516,3,9,11316.33
108470,2025-07-15,127,2027,10648,542,1,24,44237.86
108471,2025-07-15,117,2019,10588,529,2,1,232.23
108472,2025-07-16,111,2027,10754,529,2,17,30505.63
108473,2025-07-16,139,2027,10493,509,1,25,44972.36
108474,2025-07-16,102,2002,10491,514,2,8,10158.89
108475,2025-07-16,102,2018,10800,508,2,42,71198.53
108476,2025-07-16,129,2013,10221,502,1,1,1511.8
108477,2025-07-17,124,2011,10813,511,3,5,1690.37
108478,2025-07-17,124,2027,10597,502,2,13,23990.62
108479,2025-07-17,116,2016,10123,547,3,5,1886.23
108480,2025-07-17,131,2025,10707,518,3,5,2099.87
108481,2025-07-17,109,2018,10102,505,3,43,69055.56
108482,2025-07-17,127,2026,10795,507,3,19,30952.96
108483,2025-07-17,114,2027,10887,523,3,12,21265.6
108484,2025-07-17,125,2018,10515,519,2,37,61762.9
108485,2025-07-17,122,2026,10313,519,2,41,61794.72
108486,2025-07-17,135,2032,10506,548,3,7,5398.73
108487,2025-07-17,133,2007,10961,519,1,14,6574.24
108488,2025-07-18,127,2027,10494,549,3,34,62872.24
108489,2025-07-18,140,2018,10759,545,1,53,85470.99
108490,2025-07-18,126,2007,10660,540,2,13,5939.3
108491,2025-07-18,119,2026,10199,528,1,68,106494.28
108492,2025-07-18,139,2016,10633,511,2,5,1888.64
108493,2025-07-18,126,2032,10681,550,1,11,8206.59
108494,2025-07-18,106,2002,10513,511,3,9,10877.04
108495,2025-07-18,103,2007,10330,509,2,13,5849.02
108496,2025-07-18,106,2026,10621,514,1,41,67051.47
108497,2025-07-18,128,2026,10972,534,3,50,74273.05
108498,2025-07-18,103,2027,10900,529,1,12,22444.33
108499,2025-07-18,113,2018,10327,549,1,50,83961.71
108500,2025-07-18,113,2032,10010,521,1,24,17738.58
108501,2025-07-19,113,2039,10982,548,2,5,952.74
108502,2025-07-19,101,2026,10127,505,2,56,84484.82
108503,2025-07-19,140,2027,10985,533,3,14,24194.39
108504,2025-07-19,137,2026,10669,509,1,56,87861.11
108505,2025-07-19,131,2005,10231,503,1,6,8241.46
108506,2025-07-19,117,2018,10015,514,2,49,79486.54
108507,2025-07-19,109,2007,10787,518,2,12,5743.23
108508,2025-07-20,113,2039,10487,512,1,16,3183.78
108509,2025-07-20,137,2016,10442,523,1,3,1103.89
108510,2025-07-20,114,2026,10878,514,1,39,63685.98
108511,2025-07-20,111,2018,10949,516,2,50,79561.56
108512,2025-07-20,125,2026,10558,537,1,54,86027.85
108513,2025-07-20,131,2015,10274,520,1,3,411.62
108514,2025-07-20,114,2028,10618,520,2,2,3737.38
108515,2025-07-20,107,2007,10003,515,2,6,2804.18
108516,2025-07-21,124,2036,10326,541,2,10,4229.42
108517,2025-07-21,136,2032,10253,525,2,15,11345.48
108518,2025-07-21,103,2027,10534,517,1,29,51120.78
108519,2025-07-21,126,2005,10055,512,2,8,11567.16
108520,2025-07-21,126,2015,10886,545,2,7,984.05
108521,2025-07-22,101,2032,10448,542,1,13,10016.86
108522,2025-07-22,115,2007,10297,539,3,6,2704.26
108523,2025-07-22,111,2011,10622,507,1,3,932.33
108524,2025-07-22,137,2026,10373,508,1,46,74354.38
108525,2025-07-22,107,2018,10735,524,1,35,56594.41
108526,2025-07-23,112,2016,10469,547,1,5,1963.83
108527,2025-07-23,138,2026,10760,525,1,52,84902.44
108528,2025-07-23,103,2018,10136,521,1,77,125756.98
108529,2025-07-23,126,2010,10833,550,1,2,1209.4
108530,2025-07-23,130,2026,10899,533,3,22,35352.44
108531,2025-07-23,132,2018,10925,510,1,25,42401.78
108532,2025-07-24,136,2027,10246,522,1,25,43706.99
108533,2025-07-24,137,2007,10070,519,1,13,6145.61
108534,2025-07-24,118,2026,10481,529,1,24,38515.18
108535,2025-07-24,101,2020,10530,503,1,7,6055.08
108536,2025-07-24,121,2018,10490,539,3,21,34461.06
108537,2025-07-24,128,2016,10503,504,2,10,3870.87
108538,2025-07-24,116,2002,10698,537,2,7,8635.32
108539,2025-07-24,128,2032,10117,531,1,5,3570.08
108540,2025-07-24,122,2018,10257,506,3,38,58832.61
108541,2025-07-24,119,2027,10790,528,3,43,75550.51
108542,2025-07-24,101,2038,10607,510,3,4,5800.35
108543,2025-07-25,131,2026,10919,512,2,57,85814.97
108544,2025-07-25,134,2018,10904,546,2,50,81377.94
108545,2025-07-25,140,2018,10925,502,3,24,37960.77
108546,2025-07-25,106,2038,10428,503,2,7,10129.71
108547,2025-07-25,128,2027,10115,501,2,13,22838.82
108548,2025-07-25,103,2027,10494,535,1,24,44227.26
108549,2025-07-26,131,2020,10062,524,1,7,6595.67
108550,2025-07-26,116,2032,10787,547,1,12,8759.83
108551,2025-07-26,117,2027,10827,548,3,16,28349.93
108552,2025-07-26,127,2018,10497,534,1,44,73799.59
108553,2025-07-26,124,2026,10636,520,3,27,43239.03
108554,2025-07-26,120,2020,10080,516,1,8,7415.67
108555,2025-07-26,132,2001,10659,530,3,3,5827.67
108556,2025-07-26,135,2031,10485,547,2,3,1701.77
108557,2025-07-26,113,2007,10022,539,3,6,2905.53
108558,2025-07-27,120,2026,10595,525,2,43,69198.4
108559,2025-07-27,102,2018,10324,505,1,44,69483.04
108560,2025-07-27,104,2018,10517,529,2,21,34699.68
108561,2025-07-27,127,2025,10261,537,2,5,1979.25
108562,2025-07-27,125,2040,10921,528,1,4,1108.54
108563,2025-07-27,104,2018,10792,541,3,49,77993.66
108564,2025-07-27,132,2013,10129,523,3,1,1518.59
108565,2025-07-27,117,2026,10626,532,3,25,39427.64
108566,2025-07-27,101,2016,10284,546,1,7,2776.76
108567,2025-07-27,133,2007,10047,518,3,15,6709.93
108568,2025-07-27,130,2005,10853,541,2,5,7435.33
108569,2025-07-27,105,2002,10188,535,1,11,12888.75
108570,2025-07-28,112,2020,10019,543,3,9,8369.66
108571,2025-07-28,138,2020,10599,524,2,6,5714.73
108572,2025-07-28,132,2013,10654,547,2,3,4550.28
108573,2025-07-28,138,2028,10763,528,3,8,14351.44
108574,2025-07-28,117,2008,10838,536,1,1,405.52
108575,2025-07-28,140,2036,10992,521,2,15,6710.74
108576,2025-07-28,132,2026,10882,505,2,39,63301.42
108577,2025-07-28,124,2002,10992,526,2,4,4979.53
108578,2025-07-28,112,2039,10008,550,2,9,1793.36
108579,2025-07-28,131,2018,10037,523,3,17,27509.69
108580,2025-07-28,119,2023,10598,544,1,1,1321.66
108581,2025-07-28,129,2018,10072,533,2,19,30917.99
108582,2025-07-29,121,2027,10381,526,2,14,25491.55
108583,2025-07-29,126,2026,10998,522,2,44,68700.09
108584,2025-07-29,128,2009,10266,520,1,1,1104.15
108585,2025-07-29,117,2007,10067,502,2,7,3136.62
108586,2025-07-29,109,2027,10653,541,1,26,46159.78
108587,2025-07-30,121,2016,10807,518,1,5,1827.2
108588,2025-07-30,134,2009,10064,505,1,2,2182.79
108589,2025-07-30,111,2026,10030,532,1,20,32022.45
108590,2025-07-30,120,2031,10900,546,3,3,1766.07
108591,2025-07-30,139,2018,10557,511,3,35,59500.29
108592,2025-07-30,116,2018,10646,521,3,55,93294.66
108593,2025-07-30,129,2032,10016,522,2,12,8734.75
108594,2025-07-30,101,2010,10278,503,1,3,1803.46
108595,2025-07-30,118,2026,10731,509,1,43,63936.83
108596,2025-07-30,122,2039,10277,502,3,5,970.25
108597,2025-07-30,108,2032,10221,546,3,16,12350.45
108598,2025-07-30,107,2005,10193,528,1,8,11048.19
108599,2025-07-30,125,2018,10670,534,3,50,82059.18
108600,2025-07-30,130,2010,10024,510,2,1,630.6
108601,2025-07-31,134,2038,10832,519,2,9,13063.83
108602,2025-07-31,111,2039,10141,529,2,6,1187.62
108603,2025-07-31,115,2016,10734,502,1,2,789.77
108604,2025-07-31,135,2027,10026,548,3,15,25592.78
108605,2025-07-31,123,2032,10098,506,2,12,9150.29
108606,2025-07-31,121,2016,10276,544,2,4,1543.26
108607,2025-07-31,128,2013,10573,507,2,1,1635.52
108608,2025-07-31,113,2002,10892,536,2,4,4692.07
108609,2025-07-31,134,2019,10243,508,2,2,494.74
108610,2025-07-31,138,2036,10902,519,3,10,4213.2
108611,2025-07-31,106,2036,10939,510,2,4,1762.84
108612,2025-07-31,104,2008,10433,533,2,1,397.68
108613,2025-07-31,105,2015,10009,537,2,4,545.44
108614,2025-08-01,140,2018,10896,538,1,40,65031.81
108615,2025-08-01,106,2028,10869,527,3,5,9472.64
108616,2025-08-01,121,2026,10933,529,2,25,39591.73
108617,2025-08-01,128,2026,10272,519,3,38,62216.05
108618,2025-08-01,103,2026,10772,518,2,42,63064.49
108619,2025-08-01,123,2007,10032,523,1,6,2845.74
108620,2025-08-01,108,2025,10852,501,1,2,783.55
108621,2025-08-01,119,2040,10605,543,1,3,813.24
108622,2025-08-01,111,2007,10479,503,1,12,5480.86
108623,2025-08-01,110,2026,10128,510,2,21,31981.84
108624,2025-08-01,128,2018,10749,507,3,21,34256.64
108625,2025-08-02,120,2026,10017,549,2,47,71486.11
108626,2025-08-02,128,2026,10553,526,1,19,29266.23
108627,2025-08-02,129,2026,10473,516,1,43,69536.04
108628,2025-08-02,108,2032,10301,539,2,7,5123.07
108629,2025-08-02,119,2018,10784,545,2,68,115941.16
108630,2025-08-02,121,2026,10788,532,3,23,35098.93
108631,2025-08-02,118,2002,10042,512,3,13,16458.59
108632,2025-08-03,109,2028,10778,544,3,5,9171.53
108633,2025-08-03,104,2018,10052,508,3,41,69382.83
108634,2025-08-03,125,2032,10188,508,1,13,9614.1
108635,2025-08-03,134,2018,10944,545,1,75,125247.05
108636,2025-08-03,109,2002,10151,511,3,9,10843.47
108637,2025-08-03,109,2011,10244,533,3,3,977.68
108638,2025-08-03,118,2039,10801,525,1,12,2223.59
108639,2025-08-03,111,2018,10491,517,1,42,68968.09
108640,2025-08-03,113,2007,10127,531,1,8,3643.68
108641,2025-08-04,138,2007,10717,519,3,17,8279.47
108642,2025-08-04,109,2018,10409,545,3,66,110649.47
108643,2025-08-04,116,2002,10818,515,1,4,4663.34
108644,2025-08-04,104,2026,10869,544,1,53,80236.69
108645,2025-08-04,134,2015,10612,549,2,6,849.75
108646,2025-08-04,107,2026,10344,535,2,49,74962.49
108647,2025-08-04,115,2010,10966,539,1,1,599.29
108648,2025-08-04,138,2020,10591,502,1,4,3579.59
108649,2025-08-04,111,2026,10695,534,2,50,74976.44
108650,2025-08-04,132,2005,10098,525,3,5,7188.95
108651,2025-08-04,127,2018,10068,538,1,47,74763.7
108652,2025-08-04,130,2018,10846,504,1,76,128111.36
108653,2025-08-05,117,2016,10900,516,1,6,2184.91
108654,2025-08-05,136,2026,10028,532,3,27,41518.76
108655,2025-08-05,119,2026,10029,515,2,22,34512.34
108656,2025-08-05,107,2026,10850,542,3,38,57747.04
108657,2025-08-05,121,2011,10634,514,3,5,1538.73
108658,2025-08-05,128,2018,10212,541,1,35,54476.85
108659,2025-08-05,103,2015,10688,515,1,2,270.46
108660,2025-08-05,114,2026,10617,507,2,20,30507.84
108661,2025-08-05,102,2024,10480,507,3,1,1085.89
108662,2025-08-06,129,2018,10072,508,2,51,82715.74
108663,2025-08-06,118,2028,10491,519,3,4,7042.92
108664,2025-08-06,137,2007,10110,518,1,12,5375.92
108665,2025-08-06,124,2039,10113,517,2,12,2297.25
108666,2025-08-06,112,2007,10397,518,3,16,7364.44
108667,2025-08-06,132,2027,10232,519,1,34,58331.36
108668,2025-08-06,118,2018,10043,540,1,36,56317.83
108669,2025-08-06,113,2033,10265,513,3,1,1081.65
108670,2025-08-06,104,2007,10808,511,1,12,5755.45
108671,2025-08-07,123,2018,10046,507,3,23,36310.46
108672,2025-08-07,110,2018,10570,527,3,42,66426.23
108673,2025-08-07,105,2040,10225,537,3,2,549.7
108674,2025-08-07,140,2039,10952,505,3,10,2015.95
108675,2025-08-07,114,2013,10652,508,1,4,6341.83
108676,2025-08-07,134,2026,10101,510,3,19,28411.42
108677,2025-08-07,128,2026,10281,537,3,41,61994.18
108678,2025-08-07,108,2011,10238,526,3,3,1000.37
108679,2025-08-07,116,2011,10601,515,1,3,1002.39
108680,2025-08-07,131,2039,10246,516,2,9,1797.59
108681,2025-08-07,107,2023,10912,529,3,1,1346.61
108682,2025-08-07,103,2007,10691,528,2,20,9223.53
108683,2025-08-08,129,2015,10892,510,2,2,273.51
108684,2025-08-08,136,2018,10976,540,3,35,57182.0
108685,2025-08-08,139,2026,10743,504,2,80,127163.06
108686,2025-08-08,104,2018,10099,546,2,44,72254.11
108687,2025-08-08,109,2023,10727,540,3,1,1304.2
108688,2025-08-08,117,2011,10200,514,1,5,1674.9
108689,2025-08-08,120,2018,10256,544,2,36,57894.64
108690,2025-08-09,114,2005,10437,533,3,3,4455.12
108691,2025-08-09,129,2036,10494,518,3,9,3892.67
108692,2025-08-09,113,2015,10436,512,2,7,934.77
108693,2025-08-09,136,2027,10707,510,2,15,27550.33
108694,2025-08-09,117,2018,10892,521,2,65,110130.45
108695,2025-08-09,104,2025,10024,533,3,1,399.95
108696,2025-08-09,120,2018,10363,514,3,44,71847.94
108697,2025-08-10,111,2027,10982,509,1,25,46229.67
108698,2025-08-10,122,2032,10270,526,1,6,4390.03
108699,2025-08-10,108,2018,10790,515,3,26,41372.03
108700,2025-08-10,128,2017,10738,521,1,1,1883.1
108701,2025-08-10,130,2027,10228,522,2,34,61304.49
108702,2025-08-10,133,2014,10128,546,1,1,1057.53
108703,2025-08-11,133,2026,10543,541,1,41,63913.67
108704,2025-08-11,136,2007,10853,543,3,23,11013.87
108705,2025-08-11,127,2026,10763,505,3,48,72327.39
108706,2025-08-11,120,2026,10058,544,2,47,70323.45
108707,2025-08-11,133,2007,10325,516,1,11,4934.83
108708,2025-08-11,125,2026,10659,535,3,44,70085.19
108709,2025-08-12,119,2021,10106,505,3,1,978.99
108710,2025-08-12,121,2015,10437,526,3,3,412.56
108711,2025-08-12,133,2018,10085,526,2,24,40505.67
108712,2025-08-12,103,2026,10002,505,2,38,57183.91
108713,2025-08-12,114,2007,10437,550,1,12,5583.69
108714,2025-08-12,115,2039,10451,536,2,6,1164.7
108715,2025-08-12,133,2027,10815,524,1,26,44470.61
108716,2025-08-12,122,2007,10883,515,1,6,2676.93
108717,2025-08-12,101,2032,10565,530,1,23,17906.75
108718,2025-08-12,131,2018,10441,505,3,42,71440.44
108719,2025-08-13,135,2026,10222,540,3,40,64779.37
108720,2025-08-13,120,2018,10994,548,3,18,29068.57
108721,2025-08-13,132,2027,10025,522,2,25,45266.84
108722,2025-08-13,112,2027,10035,533,3,13,24077.99
108723,2025-08-13,116,2026,10669,505,1,47,74659.32
108724,2025-08-13,108,2016,10972,532,2,2,794.19
108725,2025-08-13,114,2018,10343,550,2,37,59053.46
108726,2025-08-13,118,2018,10988,548,3,25,41154.67
108727,2025-08-13,130,2010,10366,523,3,1,621.14
108728,2025-08-14,133,2018,10657,510,3,24,40915.08
108729,2025-08-14,134,2027,10336,536,3,16,29789.23
108730,2025-08-14,134,2032,10433,550,2,15,10800.85
108731,2025-08-14,107,2018,10952,517,2,39,60616.76
108732,2025-08-14,106,2016,10457,527,1,5,1899.76
108733,2025-08-14,106,2032,10899,545,2,19,14219.43
108734,2025-08-15,122,2036,10790,508,2,13,5845.67
108735,2025-08-15,108,2019,10479,540,3,2,463.67
108736,2025-08-15,137,2002,10398,544,1,11,13949.16
108737,2025-08-15,115,2027,10899,550,2,27,48784.75
108738,2025-08-15,126,2028,10806,506,3,6,11461.83
108739,2025-08-15,139,2002,10343,507,3,5,6289.75
108740,2025-08-16,103,2026,10789,526,1,19,30999.18
108741,2025-08-16,110,2026,10691,517,2,50,79288.93
108742,2025-08-16,103,2018,10280,537,2,38,63541.7
108743,2025-08-16,130,2027,10352,523,2,14,25921.04
108744,2025-08-16,122,2020,10813,527,2,8,7240.84
108745,2025-08-16,103,2027,10197,540,1,29,51673.68
108746,2025-08-16,101,2026,10225,519,3,55,89689.42
108747,2025-08-16,133,2018,10940,527,3,39,60667.99
108748,2025-08-17,119,2026,10047,525,1,40,65268.18
108749,2025-08-17,136,2027,10185,540,2,28,50626.24
108750,2025-08-17,134,2039,10915,525,3,12,2280.2
108751,2025-08-17,131,2018,10162,521,2,75,122647.59
108752,2025-08-17,124,2005,10643,525,3,5,7248.52
108753,2025-08-17,112,2039,10295,507,2,6,1118.7
108754,2025-08-17,113,2026,10092,535,1,39,61913.48
108755,2025-08-17,116,2038,10587,506,2,6,9181.32
108756,2025-08-17,116,2007,10956,540,2,16,7773.89
108757,2025-08-17,120,2018,10650,550,1,50,82111.28
108758,2025-08-18,127,2009,10168,515,1,1,1054.44
108759,2025-08-18,139,2032,10258,524,2,13,9746.47
108760,2025-08-18,113,2036,10750,549,2,12,4983.29
108761,2025-08-18,104,2026,10557,504,2,59,95960.15
108762,2025-08-18,132,2013,10999,507,3,2,3252.0
108763,2025-08-18,140,2008,10923,530,2,1,393.42
108764,2025-08-19,134,2026,10309,517,3,50,78903.61
108765,2025-08-19,139,2026,10649,538,3,49,72822.13
108766,2025-08-19,117,2027,10615,530,3,47,81923.72
108767,2025-08-19,124,2018,10129,545,1,57,89623.61
108768,2025-08-19,129,2018,10673,539,1,19,29831.71
108769,2025-08-19,128,2002,10550,509,3,9,11010.07
108770,2025-08-19,122,2026,10569,519,3,45,73507.36
108771,2025-08-19,128,2020,10161,513,3,3,2623.3
108772,2025-08-20,125,2038,10176,547,1,7,10680.89
108773,2025-08-20,103,2026,10771,549,1,46,68806.36
108774,2025-08-20,113,2018,10288,537,1,37,57652.29
108775,2025-08-20,131,2018,10973,519,3,35,57638.89
108776,2025-08-20,113,2036,10405,506,3,12,5283.07
108777,2025-08-20,118,2002,10836,512,2,15,17970.64
108778,2025-08-20,137,2018,10657,515,2,21,34260.01
108779,2025-08-20,134,2038,10938,547,1,8,12067.99
108780,2025-08-20,117,2026,10580,503,1,47,75372.08
108781,2025-08-20,121,2026,10340,504,2,82,121755.31
108782,2025-08-20,136,2015,10268,537,1,6,804.56
108783,2025-08-20,140,2032,10218,538,3,13,9204.07
108784,2025-08-20,119,2015,10813,506,2,5,666.09
108785,2025-08-20,112,2018,10164,549,3,36,60524.11
108786,2025-08-20,128,2013,10848,528,2,4,6060.64
108787,2025-08-21,111,2011,10691,508,2,6,1972.77
108788,2025-08-21,137,2039,10391,531,1,4,813.25
108789,2025-08-22,128,2026,10417,521,3,65,104721.11
108790,2025-08-22,135,2026,10048,545,3,60,89598.86
108791,2025-08-22,115,2039,10194,529,3,6,1209.85
108792,2025-08-22,116,2016,10801,515,3,2,799.0
108793,2025-08-22,107,2001,10718,549,1,2,3884.55
108794,2025-08-22,103,2026,10084,524,3,42,66324.56
108795,2025-08-22,131,2026,10613,521,1,57,89882.75
108796,2025-08-22,112,2025,10667,549,2,5,2115.65
108797,2025-08-22,108,2005,10047,523,3,2,2875.29
108798,2025-08-22,125,2023,10234,531,1,1,1318.71
108799,2025-08-23,135,2018,10853,534,2,45,76612.17
108800,2025-08-23,112,2018,10962,528,3,68,105575.39
108801,2025-08-23,121,2016,10299,532,3,2,776.63
108802,2025-08-23,126,2018,10848,522,1,45,73796.53
108803,2025-08-23,102,2018,10147,503,2,48,79134.04
108804,2025-08-23,114,2018,10196,509,2,51,84105.26
108805,2025-08-24,104,2039,10906,506,2,11,2053.66
108806,2025-08-24,117,2038,10022,501,2,4,5668.36
108807,2025-08-24,105,2026,10972,522,3,46,68699.47
108808,2025-08-24,124,2039,10194,504,2,17,3442.58
108809,2025-08-24,107,2040,10386,545,1,3,834.07
108810,2025-08-24,123,2018,10364,508,1,42,65403.99
108811,2025-08-24,117,2020,10866,537,3,7,6313.83
108812,2025-08-24,112,2039,10274,542,1,13,2486.52
108813,2025-08-24,111,2026,10384,519,3,52,78316.4
108814,2025-08-24,111,2015,10208,544,2,4,578.03
108815,2025-08-24,134,2027,10275,501,3,14,25808.21
108816,2025-08-25,137,2015,10729,541,2,6,836.98
108817,2025-08-25,129,2018,10926,524,1,46,74964.05
108818,2025-08-25,136,2016,10496,548,3,2,759.14
108819,2025-08-25,127,2018,10902,517,2,41,67006.13
108820,2025-08-25,122,2001,10539,532,3,1,1947.26
108821,2025-08-25,102,2036,10527,550,2,9,4080.87
108822,2025-08-25,136,2018,10159,514,3,44,72204.49
108823,2025-08-26,130,2007,10940,517,3,15,6699.55
108824,2025-08-26,107,2007,10726,532,3,7,3336.36
108825,2025-08-26,112,2026,10460,533,3,25,38526.57
108826,2025-08-26,103,2040,10394,530,2,3,835.71
108827,2025-08-26,117,2010,10917,547,2,2,1196.81
108828,2025-08-26,132,2007,10943,534,3,12,5380.59
108829,2025-08-26,108,2020,10439,528,3,10,8673.83
108830,2025-08-26,123,2026,10379,524,1,54,82729.97
108831,2025-08-27,138,2018,10863,514,2,41,67313.62
108832,2025-08-27,130,2018,10164,534,2,40,63861.32
108833,2025-08-27,115,2020,10639,547,2,6,5306.83
108834,2025-08-27,110,2018,10330,501,2,26,44368.09
108835,2025-08-27,138,2036,10570,522,1,12,5505.59
108836,2025-08-27,115,2002,10147,533,3,5,6148.86
108837,2025-08-27,130,2016,10983,544,3,5,1876.31
108838,2025-08-27,126,2031,10960,547,3,2,1199.88
108839,2025-08-27,114,2032,10768,518,1,12,9151.69
108840,2025-08-27,103,2007,10110,547,1,16,7510.07
108841,2025-08-28,136,2039,10394,539,3,4,807.68
108842,2025-08-28,126,2027,10561,512,1,53,94562.02
108843,2025-08-28,114,2018,10182,510,1,22,34897.22
108844,2025-08-28,131,2024,10573,502,1,1,1113.69
108845,2025-08-29,114,2018,10443,502,1,21,35376.09
108846,2025-08-29,140,2010,10987,506,3,3,1927.27
108847,2025-08-29,110,2018,10747,520,1,19,32186.01
108848,2025-08-29,109,2026,10754,538,3,48,74048.44
108849,2025-08-29,140,2032,10130,528,2,17,13121.96
108850,2025-08-29,118,2018,10843,542,1,43,72639.76
108851,2025-08-29,136,2018,10776,503,2,52,84954.35
108852,2025-08-30,136,2025,10403,548,2,2,830.27
108853,2025-08-30,112,2026,10505,537,1,47,73935.57
108854,2025-08-30,140,2027,10720,537,3,31,52922.44
108855,2025-08-30,103,2018,10964,542,3,51,83220.66
108856,2025-08-30,118,2026,10654,525,3,43,64020.82
108857,2025-08-30,107,2018,10022,523,1,21,33978.94
108858,2025-08-30,131,2027,10017,513,1,18,30824.93
108859,2025-08-30,101,2011,10875,524,3,6,1923.38
108860,2025-08-30,131,2018,10831,503,3,49,78118.36
108861,2025-08-30,113,2020,10634,550,2,8,7462.98
108862,2025-08-30,129,2036,10282,538,2,11,4796.95
108863,2025-08-31,103,2026,10227,528,1,69,107839.27
108864,2025-08-31,129,2039,10420,526,3,4,807.33
108865,2025-08-31,135,2007,10373,520,3,7,3242.25
108866,2025-08-31,115,2024,10301,527,1,1,1027.44
108867,2025-08-31,121,2020,10286,501,3,3,2618.47
108868,2025-08-31,119,2026,10116,510,1,21,32144.47
108869,2025-08-31,128,2032,10149,510,2,6,4365.12
108870,2025-08-31,104,2032,10404,501,3,7,5381.1
108871,2025-08-31,113,2027,10682,532,3,13,23925.77
108872,2025-08-31,115,2026,10090,532,1,26,38794.63
108873,2025-08-31,139,2038,10119,543,1,14,19978.24
108874,2025-08-31,132,2018,10696,527,1,45,72795.56
108875,2025-08-31,103,2032,10908,513,1,7,4999.72
108876,2025-09-01,130,2038,10776,517,2,8,11375.21
108877,2025-09-01,120,2026,10739,528,1,68,110483.56
108878,2025-09-01,102,2027,10093,525,3,25,45034.77
108879,2025-09-01,125,2018,10629,550,3,46,77014.79
108880,2025-09-01,111,2011,10447,536,3,3,949.63
108881,2025-09-01,101,2026,10312,547,3,38,58575.28
108882,2025-09-01,110,2014,10903,502,2,1,1089.7
108883,2025-09-01,117,2024,10318,532,2,1,1080.72
108884,2025-09-01,130,2034,10121,532,2,1,1642.79
108885,2025-09-01,135,2007,10317,506,1,17,7997.6
108886,2025-09-01,119,2002,10138,531,3,5,6110.03
108887,2025-09-01,134,2026,10743,509,3,52,85158.59
108888,2025-09-01,132,2018,10818,543,2,63,106476.2
108889,2025-09-02,112,2020,10660,516,1,8,7417.2
108890,2025-09-02,117,2018,10284,525,2,39,64543.77
108891,2025-09-02,106,2007,10654,540,3,15,6670.65
108892,2025-09-02,113,2001,10844,528,3,3,5700.54
108893,2025-09-02,139,2036,10520,517,2,10,4368.26
